Bandwidth_GB_Year,MonthlyCharge,Tenure,StreamingMovies,Contract_Month-to-month,StreamingTV,Contract_OneYear,Multiple,InternetService_DSL,Techie,InternetService_FiberOptic,DeviceProtection,OnlineBackup,PaymentMethod_ElectronicCheck,Gender_Male,Gender_Female,Phone,Churn
4869.168543,149.9915,56.03541,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
5760.636041,200.1465,64.11367,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
6711.013649,202.65,67.63205,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5817.251946,137.4872,70.03794,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
4717.831195,127.4586,55.09556,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
4046.188443,172.4567,39.27244,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
4329.842926,140.0013,43.99275,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
5842.282612,149.9483,69.25731,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0
6139.355865,232.6707,67.27889,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
4771.553025,127.4958,56.56411,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
6457.28774,164.9715,69.40052,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
5099.928127,107.482,55.72308,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
6236.657026,152.5104,64.79115,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
5899.695132,194.9699,66.7439,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
5696.204344,245.132,60.81814,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
5727.737286,144.9607,68.03889,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
5645.734587,169.9378,62.71338,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
4993.106421,252.6378,52.11755,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0
4369.813214,169.9741,49.67473,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
4904.294892,134.9509,56.78051,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
4445.497919,149.9447,44.97817,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
5561.200177,177.4945,57.04063,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0
5553.582983,222.6326,55.15311,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1
5642.295973,184.967,64.44587,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0
6397.46237,210.1518,68.69369,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0
3503.174329,144.9607,42.32324,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
5509.83864,94.97283,61.0537,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4138.249014,245.1457,41.93978,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
5144.475146,152.4798,57.692,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0
5489.928745,210.127,60.78096,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5195.25021,124.9607,57.6786,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
5899.437256,92.45514,63.99474,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
6176.145515,232.6707,67.68938,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
5842.03594,220.1323,63.79124,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0
3757.452448,114.9976,44.40526,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
6856.666585,235.1372,69.66186,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
5342.130474,152.4579,56.07932,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
6066.50191,217.484,68.6654,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
5489.502601,142.4827,56.79773,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
5588.672503,235.1555,55.04679,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
5068.172778,194.9744,55.44991,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0
5851.168448,255.1417,60.7968,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
4431.737277,184.9715,50.31252,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
6360.531849,129.9598,66.12623,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3874.362144,147.4738,43.50453,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
4871.832686,194.9992,52.86954,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
6039.331412,137.4872,71.70793,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
5456.006313,149.9741,57.72738,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
5471.244549,220.1185,61.28236,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
5293.295324,225.132,51.87037,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4047.773653,169.9378,46.2718,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0
4847.193795,129.9598,51.22665,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
5582.846082,162.447,58.85409,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
4233.171811,149.9621,47.37824,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0
6727.30047,225.132,69.54041,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0
4382.473953,175.0062,44.72241,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0
6208.310064,127.4421,68.54712,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
5117.897337,195.0062,57.06365,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0
4466.695172,192.4567,50.14744,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0
4824.342843,159.9349,55.29606,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4899.24202,159.9349,56.3981,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0
6462.269067,287.6427,69.13685,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
6621.872123,275.1336,70.89738,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0
4718.201931,232.6378,45.93241,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
6036.455962,182.4676,70.14712,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0
3903.920552,137.4872,45.92276,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
5780.016925,220.1615,62.84168,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0
6004.729268,157.4836,69.68937,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
5503.629445,169.9378,63.64621,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
6099.562776,204.9496,70.4936,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
4807.120751,194.9525,48.56433,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
5581.366717,139.9349,58.06194,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0
5540.602926,167.4564,63.86146,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
5659.896946,210.127,60.97619,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
4569.936966,182.447,52.87464,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
5774.455432,242.6281,61.4943,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
5974.298824,245.1283,58.15583,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
4534.558824,112.4551,52.39253,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5571.995482,169.9671,63.5224,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5758.657128,140.0013,60.1501,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0
5116.164536,119.9568,54.97976,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
5766.345962,229.9931,63.28052,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0
5683.580246,217.4725,63.01044,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
4940.002327,230.1051,48.9954,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
5629.15203,265.1283,58.28008,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
5179.277309,245.1457,54.68337,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
6037.093005,182.4833,69.56109,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
4571.4966,139.9568,52.64455,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
5362.598684,167.4847,54.87839,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
6525.625338,174.9699,69.7211,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0
4907.861735,152.4907,55.15571,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
4979.327874,235.1884,52.95508,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
4887.181609,124.9935,57.92383,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
6783.004249,139.965,71.15596,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
3354.624637,179.9476,39.27289,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
6872.209499,222.6143,71.67868,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
5634.80523,174.9755,59.28333,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0
6015.97413,167.4564,69.70982,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6208.609729,267.6647,67.92804,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0
5409.035513,107.4958,56.7613,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
4849.21743,240.1149,52.58546,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
5626.157729,252.6378,61.85982,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0
4871.680899,132.5127,54.36032,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
6225.526096,220.1149,65.19187,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1
6087.732666,104.9923,71.44569,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
6273.914368,149.9621,71.50838,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0
5880.090684,114.9728,69.9386,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
5811.727081,147.4783,68.47117,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
5445.458747,230.1344,57.81039,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0
4486.299295,204.961,48.59906,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0
6160.553033,117.4835,70.00545,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
5916.705233,177.6508,64.37488,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5517.899709,184.961,55.71809,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0
5514.354742,174.9768,54.73234,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
5731.337685,114.9728,67.83633,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
5549.111256,192.4705,61.91553,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
5786.391502,137.4392,67.35636,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
5347.491386,92.45514,57.527,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
6562.450391,245.1283,61.75393,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
6327.647329,182.4608,71.92785,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
6259.287322,114.9509,69.16679,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0
6135.261321,210.1563,65.22821,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
4356.229848,157.4698,52.1213,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
6261.739568,252.624,69.22914,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
5646.563818,134.9509,66.29517,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
4724.945111,167.4564,55.67421,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
6365.24676,187.6094,67.23058,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
5712.721051,150.0208,64.46474,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0
4839.25878,220.1149,46.84844,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
5966.47536,265.1283,62.08563,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
4809.347606,210.127,52.59645,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
5348.891613,117.4392,56.79639,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
5209.217209,149.9483,60.70855,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5493.632538,162.5007,63.96787,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
4971.679712,165.0182,54.59144,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
4222.497317,262.6106,44.21572,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0
3756.642239,184.9939,37.05135,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
5767.740142,169.9378,66.44706,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
4267.521539,175.1331,45.62851,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
6008.726494,210.127,66.16108,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0
3938.300864,192.4705,43.91274,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
5593.020458,204.961,61.69408,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0
6037.450539,127.4783,67.02374,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
4378.519675,172.4404,44.24001,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1
5042.032681,204.9634,56.67924,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0
5085.534857,139.9568,58.59644,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0
4445.615287,92.5018,53.47075,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
5122.454947,207.6386,55.83128,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
5804.942334,124.9643,71.31142,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
4596.408358,117.4872,49.59222,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
3784.965371,210.138,40.21109,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1
6050.815837,164.9715,63.3194,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0
4430.367889,242.6326,47.86746,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
6227.256543,222.6281,60.45695,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
6108.607607,124.9607,66.02069,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0
5739.899898,157.4836,66.13718,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0
5807.53439,184.9647,65.13745,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
6273.353878,182.4538,71.68832,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
3610.264679,157.4698,40.78534,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
6033.581345,169.9378,70.77468,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
5765.178653,117.472,65.93469,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5107.688262,169.9671,57.26943,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
5832.660558,117.4686,63.71082,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
6225.546359,245.175,67.49463,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0
3905.467558,134.9509,43.04477,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
3878.814514,207.4974,42.25122,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
5446.877589,127.482,65.47514,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
3788.13967,92.48802,44.57297,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6233.347563,129.9483,65.52159,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
4636.42318,169.9447,52.53037,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0
4896.176201,182.4433,48.03223,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
6766.152872,162.4538,71.53791,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
4505.604532,194.9882,51.41852,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0
5277.732479,240.1149,58.4866,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
4557.472307,217.4725,48.49789,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
5311.713263,139.9678,59.49864,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
5229.143504,179.9794,60.08382,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
4946.54616,162.4676,50.94315,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
4945.724284,162.4526,54.50263,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
4032.926983,204.961,45.22174,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0
6076.692844,124.9607,67.88471,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
5644.627475,117.472,63.59872,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
6000.121571,167.4564,69.75643,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0
3871.367991,182.4833,43.46156,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
4951.560917,192.4885,54.63591,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0
5014.025544,164.9785,50.3835,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
4263.127961,104.9643,45.88967,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
5943.037284,220.1615,66.2073,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0
5754.451842,210.1051,57.4079,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
4923.409973,169.9378,55.42229,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3893.3098,155.0084,40.96005,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0
5781.09568,162.447,59.48183,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6106.543065,144.9607,69.53236,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
4443.924934,202.65,39.22782,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1
4886.937383,240.1149,52.56715,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1
3938.094495,192.4705,41.75833,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
5092.941424,157.4836,56.64692,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0
6193.095055,114.9509,70.01227,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
6024.530188,140.0049,69.24438,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
5994.956113,137.4686,71.32046,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5929.34648,124.9607,65.24225,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
4429.501145,194.9581,48.50031,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
4873.126502,220.1185,53.15277,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
5407.054485,117.4392,59.35209,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
5156.063895,94.97283,55.22442,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
5706.02232,104.9781,62.72855,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
4726.723807,79.97886,56.43572,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6375.589567,237.6549,61.70044,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1
6426.704792,152.4555,69.38376,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
4149.794964,169.9378,45.91919,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
5999.083618,114.9658,70.99616,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
3747.78242,184.9785,38.92029,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0
5777.144351,207.4673,63.88028,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0
6692.362545,235.1372,68.00942,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
6023.971515,200.1465,63.04815,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0
5540.302436,172.4848,64.33856,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0
5773.964084,149.9447,62.23314,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
5205.709911,169.9671,59.14986,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0
6111.281156,147.4783,71.7825,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
3798.956979,159.965,43.93445,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
6296.620487,159.9642,68.97498,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
4235.170641,127.4421,43.69919,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
4431.684055,162.5005,50.76631,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
3668.332806,220.1323,36.98095,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0
5015.195312,162.4937,54.8376,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
5732.340761,149.989,64.08859,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4043.335333,124.9935,45.96907,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4856.923385,222.65,48.04306,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0
5510.855205,220.1185,60.16674,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5738.897418,137.4836,64.15463,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
4059.807666,137.4698,41.72598,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
5123.028136,242.6326,53.86603,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
5514.499448,162.4689,63.96033,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
5567.462774,154.9919,58.34548,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5277.177679,192.4705,59.46147,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
6602.811435,164.9853,70.59181,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
4798.898882,79.97886,55.62538,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4972.337033,242.6326,54.06613,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0
5725.421883,182.4433,60.98195,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
4644.934479,220.1185,51.53345,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
5666.607489,172.4742,64.48611,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
6238.373858,132.4798,65.63056,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
5129.540139,172.4705,51.53674,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
4409.527019,129.9926,48.76309,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
6849.08497,220.1149,71.02583,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0
4185.014737,117.4858,47.52483,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
6273.278412,117.4392,68.03642,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
5836.607029,262.6106,63.37764,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0
5986.22023,165.0113,69.36684,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0
5902.115401,187.656,64.91577,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
5350.10612,157.4698,60.74742,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
5598.578895,137.4686,65.25348,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
5961.810975,197.484,60.80126,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
5697.928731,235.1417,55.75197,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0
5396.238934,182.4608,61.23692,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
4390.887942,190.1737,42.93116,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
5912.297497,242.6281,64.76289,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0
5602.325929,182.4653,63.70616,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
5598.395048,112.4844,66.74044,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4732.920025,235.1555,43.69814,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
5045.584915,192.4885,55.89461,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0
5827.639737,184.9496,61.2082,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
5714.326706,124.9935,67.75127,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
5739.420369,159.965,67.11199,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
5121.506186,147.4564,55.18746,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
6916.339606,164.9785,71.97435,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0
4168.120303,287.6427,41.67396,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
6438.459484,139.9349,68.55339,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
5397.392962,149.9845,61.13096,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
6205.418228,117.4392,68.41538,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
6347.9348,287.6427,66.23131,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
5487.953653,217.484,59.64391,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0
6579.180799,255.1665,67.39064,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
5884.793295,137.4872,70.17136,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
5837.201318,245.1457,62.99453,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
5322.61702,242.6326,56.26037,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
4320.023398,104.9781,46.66033,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
6083.905265,184.9785,69.06894,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
6125.329205,240.1149,68.45528,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
6617.854017,235.1372,65.05265,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0
6048.807482,149.9447,64.48112,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
5938.504348,119.9897,69.45823,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
6127.777658,139.9979,71.24754,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
6310.736148,267.6427,62.69829,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1
3296.618156,147.5031,38.58318,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0
5861.982807,152.4441,62.71436,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
6171.479592,169.9671,70.63479,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
5434.193829,147.4421,60.04717,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4932.430411,127.4783,52.9247,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
6519.120707,185.0077,69.86605,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0
5026.753166,220.1615,53.39442,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
5351.472842,195.0062,61.36647,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
6491.869404,219.9902,71.80608,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
4727.495412,162.5299,50.40492,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
5849.950819,117.4858,67.60425,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
5394.817414,162.4818,60.42738,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
6840.191109,222.6326,71.99132,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0
5218.124457,184.9496,52.26662,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
6206.567047,222.6281,63.81393,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
4984.621447,182.4433,50.44094,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0
3715.869075,129.9621,37.04844,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
